Datetime,Close,High,Low,Open,Volume,Weighted Volume
2021-10-06 05:00:00+00:00,55060.0,55747.0,50418.0,51341.0,2948.5048,54116.5027773738
2021-10-07 05:00:00+00:00,53908.0,55048.0,53415.0,55048.0,1746.5562,54162.004102645
2021-10-08 05:00:00+00:00,54654.0,56119.0,53652.0,53882.0,1935.0601,54715.5786257491
2021-10-09 05:00:00+00:00,55871.0,56005.0,54111.0,54738.0,1146.9414,54956.0738732598
2021-10-10 05:00:00+00:00,56473.0,56778.0,54382.0,55909.0,1644.9318,55553.02668293
2021-10-11 05:00:00+00:00,56956.0,57831.0,55910.0,56530.0,1958.1414,56996.4830591907
2021-10-12 05:00:00+00:00,56078.0,57643.0,53888.0,57060.0,3392.383,56214.6285574771
2021-10-13 05:00:00+00:00,57920.0,58534.0,54275.0,56077.0,2777.0333,56472.1360433092
2021-10-14 05:00:00+00:00,59558.0,59733.0,56848.0,58064.0,1219.7035,58015.0830147655
2021-10-15 05:00:00+00:00,61743.0,62961.0,58736.0,59665.0,2454.6212,61027.7831201816
2021-10-16 05:00:00+00:00,60939.0,62346.0,60160.0,61731.0,754.0137,61078.2266851385
2021-10-17 05:00:00+00:00,62366.0,62570.0,58966.0,60930.0,1661.2864,60926.5328304018
2021-10-18 05:00:00+00:00,62442.0,63040.0,59905.0,62366.0,1491.5029,61680.0889935246
2021-10-19 05:00:00+00:00,64049.0,64490.0,61395.0,62482.0,1486.9846,63084.0399359213
2021-10-20 05:00:00+00:00,65100.0,67033.0,63500.0,63977.0,1857.3179,65384.021477368
2021-10-21 05:00:00+00:00,63056.0,66655.0,51410.0,65039.0,2160.124,62954.4391774731
2021-10-22 05:00:00+00:00,61209.0,63731.0,60000.0,63116.0,1904.5622,61426.4706064207
2021-10-23 05:00:00+00:00,60948.0,61736.0,59663.0,61151.0,788.8043,60990.2890828562
2021-10-24 05:00:00+00:00,61995.0,62203.0,59516.0,61026.0,1162.8621,60734.078836089
2021-10-25 05:00:00+00:00,62455.0,63732.0,61820.0,62020.0,882.8394,63045.7480021848
2021-10-26 05:00:00+00:00,61152.0,63098.0,59859.0,62557.0,1098.5414,61419.2382678523
2021-10-27 05:00:00+00:00,58807.0,61511.0,58022.0,61210.0,1042.0592,58861.0974684548
2021-10-28 05:00:00+00:00,61615.0,62472.0,57852.0,58838.0,2244.757,60529.3353997337
2021-10-29 05:00:00+00:00,61498.0,62947.0,60383.0,61591.0,1382.2554,61615.9796046375
2021-10-30 05:00:00+00:00,61462.0,62419.0,60747.0,61463.0,699.9944,61504.3637230526
2021-10-31 05:00:00+00:00,60620.0,61770.0,59471.0,61423.0,1143.1945,60601.7773362276
2021-11-01 05:00:00+00:00,61474.0,62483.0,60333.0,60587.0,967.8606,61385.1919148274
2021-11-02 05:00:00+00:00,62801.0,64308.0,61341.0,61442.0,1040.7309,63140.2546240339
2021-11-03 05:00:00+00:00,62717.0,63534.0,60050.0,62862.0,1414.4225,62121.4054675318
2021-11-04 05:00:00+00:00,62154.0,62763.0,60730.0,62759.0,756.0762,61564.8690370098
2021-11-05 05:00:00+00:00,61241.0,62634.0,60777.0,62119.0,626.4683,61373.168184727
2021-11-06 05:00:00+00:00,62217.0,62344.0,60121.0,61286.0,626.6845,61129.0125321434
2021-11-07 05:00:00+00:00,65505.0,65663.0,61536.0,62157.0,966.5637,63820.6898667931
2021-11-08 06:00:00+00:00,68120.0,68552.0,65224.0,65458.0,937.7833,66664.2925799596
2021-11-09 06:00:00+00:00,66389.0,68259.0,66254.0,68192.0,1614.2251,67207.6376484915
2021-11-10 06:00:00+00:00,64695.0,69045.0,62774.0,66359.0,2670.4591,66001.4079867016
2021-11-11 06:00:00+00:00,64707.0,65597.0,64110.0,64700.0,555.0373,64941.4645669759
2021-11-12 06:00:00+00:00,63650.0,64958.0,62269.0,64655.0,1717.0496,63663.1373185143
2021-11-13 06:00:00+00:00,64875.0,65310.0,63382.0,63595.0,759.2264,64302.8658011629
2021-11-14 06:00:00+00:00,65713.0,66198.0,63604.0,64950.0,964.4543,64956.7068707144
2021-11-15 06:00:00+00:00,60988.0,66343.0,60396.0,65727.0,2102.57,62813.8901320765
2021-11-16 06:00:00+00:00,59633.0,61404.0,58577.0,60976.0,2389.0131,59936.6273564595
2021-11-17 06:00:00+00:00,59806.0,60966.0,58422.0,59577.0,1263.7463,60015.996004103
2021-11-18 06:00:00+00:00,56424.0,60053.0,55611.0,59820.0,2014.025,57903.838442919
2021-11-19 06:00:00+00:00,58418.0,59019.0,55892.0,56431.0,1162.1963,57808.9275215383
2021-11-20 06:00:00+00:00,59045.0,59887.0,57400.0,58470.0,834.8717,58847.9397436756
2021-11-21 06:00:00+00:00,57490.0,60054.0,56848.0,59050.0,1324.6655,58825.732230967
2021-11-22 06:00:00+00:00,56559.0,59493.0,55652.0,57499.0,1440.2706,57171.1110648929
2021-11-23 06:00:00+00:00,56557.0,57927.0,55224.0,56562.0,1390.3961,56845.661893974
2021-11-24 06:00:00+00:00,57159.0,58274.0,55902.0,56618.0,1345.7755,57055.8064178609
2021-11-25 06:00:00+00:00,57880.0,59421.0,57108.0,57108.0,885.0442,58487.84493588
2021-11-26 06:00:00+00:00,54300.0,57938.0,53514.0,57865.0,1895.5163,54657.3186588794
2021-11-27 06:00:00+00:00,54419.0,55304.0,53735.0,54279.0,858.4774,54582.7027104033
2021-11-28 06:00:00+00:00,57381.0,58287.0,53241.0,54389.0,1781.9693,56117.1546622605
2021-11-29 06:00:00+00:00,56334.0,58927.0,56334.0,57401.0,1080.8423,57494.0066766447
2021-11-30 06:00:00+00:00,56836.0,59240.0,55834.0,56342.0,2139.5068,57163.7983751208
2021-12-01 06:00:00+00:00,56927.0,59093.0,55706.0,56846.0,1545.7929,57063.1330378086
2021-12-02 06:00:00+00:00,56745.0,57476.0,56068.0,56946.0,1031.9486,56657.2122700685
2021-12-03 06:00:00+00:00,47880.0,57674.0,40301.0,56780.0,4773.8293,52557.829083541
2021-12-04 06:00:00+00:00,49475.0,49726.0,46243.0,47863.0,1285.6344,48277.1643643792
2021-12-05 06:00:00+00:00,48737.0,49772.0,47811.0,49498.0,1043.8603,48868.0323134235
2021-12-06 06:00:00+00:00,50961.0,51483.0,47200.0,48744.0,1225.5623,49072.8983456818
2021-12-07 06:00:00+00:00,50472.0,51975.0,50055.0,50971.0,1058.1277,50913.1991402361
2021-12-08 06:00:00+00:00,49780.0,51231.0,48625.0,50471.0,830.3614,49943.6361050742
2021-12-09 06:00:00+00:00,48304.0,50342.0,47350.0,49785.0,1103.1025,48344.2193196915
2021-12-10 06:00:00+00:00,48270.0,50136.0,46739.0,48313.0,1325.3149,48146.7998194995
2021-12-11 06:00:00+00:00,48971.0,49696.0,47806.0,48350.0,696.5398,48889.8427178174
2021-12-12 06:00:00+00:00,49251.0,50799.0,48472.0,49038.0,964.0124,49630.404951845
2021-12-13 06:00:00+00:00,46711.0,49272.0,45718.0,49268.0,2020.3291,47177.9957993477
2021-12-14 06:00:00+00:00,48126.0,48750.0,46338.0,46731.0,1112.1696,47508.1048866108
2021-12-15 06:00:00+00:00,48585.0,49506.0,46542.0,48155.0,1387.0255,48268.1802397288
2021-12-16 06:00:00+00:00,47645.0,49448.0,47411.0,48559.0,963.993,48147.061153971
2021-12-17 06:00:00+00:00,46627.0,47734.0,45375.0,47709.0,1660.64,46526.0716888067
2021-12-18 06:00:00+00:00,47592.0,48083.0,46270.0,46633.0,866.6166,47083.1866533597
2021-12-19 06:00:00+00:00,46436.0,48338.0,46250.0,47627.0,860.1408,46990.5751995487
2021-12-20 06:00:00+00:00,48640.0,48816.0,45581.0,46408.0,1073.244,47002.1029089378
2021-12-21 06:00:00+00:00,48981.0,49575.0,48325.0,48649.0,1202.1399,48925.1611413946
2021-12-22 06:00:00+00:00,48373.0,49540.0,48059.0,48996.0,760.5868,48756.2907877181
2021-12-23 06:00:00+00:00,51000.0,51517.0,48075.0,48352.0,763.672,50263.1800380268
2021-12-24 06:00:00+00:00,50983.0,51849.0,50451.0,50957.0,415.5706,51119.3400596674
2021-12-25 06:00:00+00:00,49868.0,51200.0,49658.0,50848.0,600.6694,50432.0362612112
2021-12-26 06:00:00+00:00,50895.0,51291.0,49421.0,49869.0,453.895,50568.5370581302
2021-12-27 06:00:00+00:00,49226.0,52069.0,48628.0,50889.0,1345.6097,50567.8841330439
2021-12-28 06:00:00+00:00,47901.0,49454.0,47320.0,49201.0,1417.8398,48215.0102593396
2021-12-29 06:00:00+00:00,46749.0,48091.0,45947.0,47899.0,1521.4024,46987.1786862568
2021-12-30 06:00:00+00:00,47315.0,47906.0,46720.0,46761.0,695.8336,47293.0173179335
2021-12-31 06:00:00+00:00,47185.0,48569.0,45663.0,47277.0,1654.9809,46887.2058288407
2022-01-01 06:00:00+00:00,47033.0,47933.0,46733.0,47218.0,654.7013,47287.2319329441
2022-01-02 06:00:00+00:00,47086.0,47985.0,46684.0,47087.0,782.829,47211.6287913452
2022-01-03 06:00:00+00:00,46139.0,47555.0,45709.0,47107.0,956.3265,46519.4930254469
2022-01-04 06:00:00+00:00,46310.0,47522.0,45552.0,46191.0,821.2758,46416.9272601238
2022-01-05 06:00:00+00:00,43026.0,47053.0,42500.0,46310.0,2212.1333,44489.2828631982
2022-01-06 06:00:00+00:00,41826.0,43577.0,40988.0,43038.0,1401.5859,42647.6544604936
2022-01-07 06:00:00+00:00,41957.0,42804.0,40600.0,41812.0,1765.3264,41663.6848178331
2022-01-08 06:00:00+00:00,41747.0,42299.0,40511.0,41940.0,1439.6634,41486.8406146881
2022-01-09 06:00:00+00:00,42028.0,42782.0,41235.0,41769.0,983.163,41929.372953315
2022-01-10 06:00:00+00:00,42108.0,42378.0,39661.0,42018.0,1765.698,41157.5965102186
2022-01-11 06:00:00+00:00,42711.0,43119.0,41274.0,42122.0,1328.057,42299.794140387
2022-01-12 06:00:00+00:00,43700.0,44323.0,42491.0,42743.0,1105.7032,43573.4077185451
2022-01-13 06:00:00+00:00,42868.0,44467.0,42330.0,43694.0,1163.295,43220.9552588982
2022-01-14 06:00:00+00:00,43028.0,43467.0,41777.0,42925.0,874.5946,42790.2401617847
2022-01-15 06:00:00+00:00,43107.0,43794.0,42600.0,42969.0,594.4769,43191.4309602274
2022-01-16 06:00:00+00:00,42709.0,43491.0,42356.0,43135.0,760.0417,42987.8990325136
2022-01-17 06:00:00+00:00,42165.0,42958.0,41588.0,42691.0,694.1924,42207.5458754662
2022-01-18 06:00:00+00:00,41750.0,42677.0,41300.0,42129.0,1133.8734,41855.9191538491
2022-01-19 06:00:00+00:00,41897.0,42569.0,41150.0,41776.0,1130.0385,41881.2350573896
2022-01-20 06:00:00+00:00,38900.0,43506.0,38242.0,41895.0,3861.7144,40990.3682067995
2022-01-21 06:00:00+00:00,35752.0,39276.0,35454.0,38930.0,4748.364,37478.3699684144
2022-01-22 06:00:00+00:00,35495.0,36166.0,34017.0,35731.0,3061.878,35071.7449336649
2022-01-23 06:00:00+00:00,35238.0,36524.0,34617.0,35501.0,2294.3579,35330.7962670514
2022-01-24 06:00:00+00:00,36079.0,37522.0,32856.0,35200.0,4567.9058,34960.8633329085
2022-01-25 06:00:00+00:00,37700.0,38003.0,35698.0,36080.0,1830.3028,36856.9194917366
2022-01-26 06:00:00+00:00,36020.0,38943.0,35533.0,37629.0,3155.156,37323.6785553551
2022-01-27 06:00:00+00:00,37209.0,37512.0,35544.0,35986.0,2915.2714,36645.5334947203
2022-01-28 06:00:00+00:00,37649.0,38017.0,36191.0,37260.0,1973.1595,37236.6934383662
2022-01-29 06:00:00+00:00,38141.0,38744.0,37335.0,37671.0,1336.6289,38013.5285838126
2022-01-30 06:00:00+00:00,37010.0,38382.0,36651.0,38152.0,1421.0628,37548.5222212558
2022-01-31 06:00:00+00:00,38462.0,38750.0,36841.0,37022.0,1739.2957,38118.0466933254
2022-02-01 06:00:00+00:00,38418.0,39310.0,38016.0,38461.0,1911.8734,38693.0447073012
2022-02-02 06:00:00+00:00,37016.0,38771.0,36553.0,38415.0,1806.0703,37461.7691317442
2022-02-03 06:00:00+00:00,37565.0,37720.0,36277.0,37019.0,1373.4414,36821.9251405266
2022-02-04 06:00:00+00:00,41533.0,41940.0,37332.0,37573.0,2723.932,39857.0881571199
2022-02-05 06:00:00+00:00,41609.0,41921.0,40991.0,41561.0,783.8772,41534.2208228534
2022-02-06 06:00:00+00:00,42816.0,43031.0,41135.0,41579.0,1301.8667,42106.1866005944
2022-02-07 06:00:00+00:00,44906.0,45039.0,42266.0,42832.0,1999.3455,43803.931495732
2022-02-08 06:00:00+00:00,43626.0,45514.0,42709.0,44880.0,2488.4437,43588.0492361551
2022-02-09 06:00:00+00:00,43912.0,44891.0,43222.0,43632.0,1510.2707,44212.6169402611
2022-02-10 06:00:00+00:00,42894.0,45870.0,42515.0,43890.0,4092.8327,44121.2879231296
2022-02-11 06:00:00+00:00,42281.0,43951.0,41982.0,42873.0,2150.3904,42925.6469704757
2022-02-12 06:00:00+00:00,42301.0,43059.0,41706.0,42302.0,1649.282,42329.4961112169
2022-02-13 06:00:00+00:00,41815.0,42777.0,41570.0,42289.0,634.3183,42169.2640975359
2022-02-14 06:00:00+00:00,43606.0,43820.0,41771.0,41817.0,1432.4169,42712.235755596
2022-02-15 06:00:00+00:00,44095.0,44821.0,39184.0,43585.0,1699.1127,43934.5957654839
2022-02-16 06:00:00+00:00,43634.0,44386.0,43350.0,44097.0,1437.3533,43923.3535068935
2022-02-17 06:00:00+00:00,40660.0,44035.0,40090.0,43622.0,2823.4655,41428.7378368179
2022-02-18 06:00:00+00:00,40255.0,40967.0,39451.0,40632.0,1986.7424,40122.0836414424
2022-02-19 06:00:00+00:00,39380.0,40485.0,39307.0,40266.0,1043.504,39898.1187891949
2022-02-20 06:00:00+00:00,39248.0,39509.0,37984.0,39402.0,1567.2318,38612.7038744364
2022-02-21 06:00:00+00:00,36738.0,39367.0,36355.0,39241.0,3257.2142,37829.6700087455
2022-02-22 06:00:00+00:00,37990.0,38433.0,36533.0,36721.0,2053.9516,37818.8823467895
2022-02-23 06:00:00+00:00,34647.0,39273.0,34333.0,37995.0,3007.544,37093.057996026
2022-02-24 06:00:00+00:00,38379.0,39810.0,34421.0,34708.0,3016.6226,37313.5895710985
2022-02-25 06:00:00+00:00,39006.0,40323.0,38001.0,38453.0,2043.9911,39216.5903010047
2022-02-26 06:00:00+00:00,38630.0,39680.0,38220.0,39019.0,711.6145,38874.8474692407
2022-02-27 06:00:00+00:00,37816.0,39867.0,37011.0,38594.0,1473.2908,38443.0964860434
2022-02-28 06:00:00+00:00,43241.0,44340.0,37494.0,37866.0,2812.6175,40872.9037888017
2022-03-01 06:00:00+00:00,44286.0,44962.0,42876.0,43200.0,2200.3859,44056.1970438458
2022-03-02 06:00:00+00:00,43401.0,45343.0,43232.0,44283.0,1870.1041,44009.3962960672
2022-03-03 06:00:00+00:00,41379.0,44080.0,41096.0,43333.0,2073.0221,42608.0644562352
2022-03-04 06:00:00+00:00,39000.0,41900.0,38527.0,41396.0,2900.6809,40145.3151250453
2022-03-05 06:00:00+00:00,39530.0,39744.0,38800.0,39007.0,1285.3717,39314.8670486522
2022-03-06 06:00:00+00:00,38080.0,39597.0,37587.0,39530.0,1160.77,38561.0599296157
2022-03-07 06:00:00+00:00,38345.0,39576.0,37166.0,38030.0,1789.9725,38227.8435203334
2022-03-08 06:00:00+00:00,41536.0,41877.0,38016.0,38354.0,2673.8941,39261.3905628873
2022-03-09 06:00:00+00:00,39200.0,42603.0,38875.0,41537.0,2384.9046,41315.5678154589
2022-03-10 06:00:00+00:00,38786.0,40290.0,38248.0,39170.0,3366.0841,39061.0262870437
2022-03-11 06:00:00+00:00,39175.0,40287.0,38316.0,38778.0,1564.512,39162.9945026948
2022-03-12 06:00:00+00:00,39133.0,39477.0,38671.0,39180.0,1770.6391,39072.0012811758
2022-03-13 06:00:00+00:00,38532.0,39199.0,37557.0,39119.0,1395.7601,38477.5117491179
2022-03-14 05:00:00+00:00,38810.0,39921.0,38412.0,38526.0,2248.8813,38961.1957327405
2022-03-15 05:00:00+00:00,39140.0,41717.0,38121.0,38737.0,3514.8944,39811.6746675803
2022-03-16 05:00:00+00:00,41374.0,41500.0,38994.0,39140.0,2499.7388,40521.9413987573
2022-03-17 05:00:00+00:00,40669.0,41477.0,40257.0,41375.0,1066.4283,40831.5036311396
2022-03-18 05:00:00+00:00,41811.0,42351.0,40165.0,40679.0,1194.2474,41223.9110039511
2022-03-19 05:00:00+00:00,41856.0,42415.0,41566.0,41839.0,830.436,41917.2163435834
2022-03-20 05:00:00+00:00,40917.0,42016.0,40486.0,41863.0,1482.0616,41199.2072817351
2022-03-21 05:00:00+00:00,43022.0,43380.0,40772.0,40871.0,1505.6815,41693.2281037524
2022-03-22 05:00:00+00:00,41935.0,43221.0,41765.0,43022.0,1236.7941,42507.5208755443
2022-03-23 05:00:00+00:00,42925.0,43283.0,41815.0,41902.0,1265.388,42503.8555255779
2022-03-24 05:00:00+00:00,44121.0,44398.0,42647.0,42844.0,1360.0041,43647.9940428121
2022-03-25 05:00:00+00:00,44451.0,45107.0,43613.0,44121.0,1457.6637,44429.751756458
2022-03-26 05:00:00+00:00,44599.0,44995.0,44166.0,44460.0,542.0527,44580.1328546099
2022-03-27 05:00:00+00:00,47155.0,47651.0,44450.0,44604.0,1433.2771,46128.5052969171
2022-03-28 05:00:00+00:00,47626.0,48220.0,46777.0,47153.0,1462.8981,47560.9122218424
2022-03-29 05:00:00+00:00,47258.0,48185.0,46329.0,47611.0,2001.4957,47537.7650337695
2022-03-30 05:00:00+00:00,47022.0,47716.0,46847.0,47248.0,846.871,47202.7647660624
2022-03-31 05:00:00+00:00,44701.0,47680.0,44180.0,47028.0,2444.3257,45777.9977732918
2022-04-01 05:00:00+00:00,46559.0,47197.0,44599.0,44720.0,1507.9133,45919.1605656638
2022-04-02 05:00:00+00:00,46351.0,47001.0,45559.0,46524.0,964.3597,46284.3603157618
2022-04-03 05:00:00+00:00,46068.0,47444.0,45791.0,46371.0,963.3395,46459.053008415
2022-04-04 05:00:00+00:00,46778.0,46888.0,45146.0,46100.0,1741.5799,45957.7914681376
2022-04-05 05:00:00+00:00,45366.0,47177.0,44420.0,46800.0,1424.7222,45715.7477990446
2022-04-06 05:00:00+00:00,43416.0,45509.0,42731.0,45341.0,1696.4851,43913.8512194419
2022-04-07 05:00:00+00:00,43535.0,43894.0,43050.0,43400.0,937.14,43542.6890523294
2022-04-08 05:00:00+00:00,42397.0,43969.0,42121.0,43540.0,1427.7966,42952.6648351033
2022-04-09 05:00:00+00:00,42752.0,42898.0,42191.0,42434.0,208.1027,42605.0646752781
2022-04-10 05:00:00+00:00,42248.0,43435.0,41752.0,42748.0,1048.4087,42580.8208173015
2022-04-11 05:00:00+00:00,39936.0,42377.0,39200.0,42263.0,1900.6757,40382.2267537276
2022-04-12 05:00:00+00:00,40129.0,40684.0,39271.0,39895.0,1569.194,40074.3672733263
2022-04-13 05:00:00+00:00,41306.0,41554.0,39634.0,40143.0,988.2631,40786.0216006244
2022-04-14 05:00:00+00:00,40084.0,41369.0,39581.0,41301.0,996.1129,40268.6658428979
2022-04-15 05:00:00+00:00,40529.0,40844.0,39947.0,40099.0,696.4234,40362.3135309641
2022-04-16 05:00:00+00:00,40286.0,40674.0,40023.0,40532.0,314.8051,40331.2634242584
2022-04-17 05:00:00+00:00,38812.0,40589.0,38668.0,40265.0,1001.8896,39858.0549430796
2022-04-18 05:00:00+00:00,40864.0,41280.0,38537.0,38794.0,971.5661,40131.4495937024
2022-04-19 05:00:00+00:00,41333.0,41785.0,40587.0,40886.0,743.7156,41285.7024706756
2022-04-20 05:00:00+00:00,41608.0,42219.0,40908.0,41357.0,975.0979,41484.6425217406
2022-04-21 05:00:00+00:00,40628.0,42983.0,39784.0,41582.0,1657.7525,41556.0854233066
2022-04-22 05:00:00+00:00,39544.0,40789.0,39187.0,40628.0,1444.518,39659.723468728
2022-04-23 05:00:00+00:00,39715.0,39968.0,39350.0,39526.0,685.9515,39686.5732237629
2022-04-24 05:00:00+00:00,39200.0,39936.0,38723.0,39716.0,691.1353,39352.9927095317
2022-04-25 05:00:00+00:00,40608.0,40776.0,38137.0,39150.0,1350.8409,39601.3573791703
2022-04-26 05:00:00+00:00,38412.0,40794.0,37711.0,40574.0,2035.38,38834.2434533601
2022-04-27 05:00:00+00:00,39390.0,39738.0,38374.0,38416.0,2473.913,39109.5527659623
2022-04-28 05:00:00+00:00,39549.0,40397.0,38885.0,39392.0,2600.1641,39770.0316242733
2022-04-29 05:00:00+00:00,38556.0,39620.0,38187.0,39561.0,914.7875,38779.6778780864
2022-04-30 05:00:00+00:00,37934.0,38771.0,37401.0,38577.0,623.0748,38100.7246309753
2022-05-01 05:00:00+00:00,38961.0,39112.0,37686.0,37948.0,1014.5297,38420.7199485634
2022-05-02 05:00:00+00:00,38524.0,39165.0,38051.0,39026.0,1010.7349,38516.5803913568
2022-05-03 05:00:00+00:00,37993.0,38640.0,37510.0,38475.0,999.8021,38008.3712296664
2022-05-04 05:00:00+00:00,39738.0,40066.0,37975.0,37992.0,1800.0004,39238.4266533496
2022-05-05 05:00:00+00:00,36422.0,39810.0,35586.0,39736.0,1975.5068,37071.7473419479
2022-05-06 05:00:00+00:00,35705.0,36530.0,35258.0,36415.0,880.9569,35968.5284910079
2022-05-07 05:00:00+00:00,34401.0,36124.0,34213.0,35710.0,1009.5069,35134.9644487819
2022-05-08 05:00:00+00:00,33644.0,34940.0,33267.0,34396.0,1115.4609,34086.4496183595
2022-05-09 05:00:00+00:00,31221.0,33750.0,29743.0,33678.0,2605.2854,31562.373120465
2022-05-10 05:00:00+00:00,31216.0,32642.0,30164.0,31222.0,2140.1873,31341.1072305214
2022-05-11 05:00:00+00:00,27590.0,32140.0,27000.0,31201.0,4913.4676,29708.6479738871
2022-05-12 05:00:00+00:00,30429.0,30702.0,25358.0,27643.0,5093.0144,28790.0336239576
2022-05-13 05:00:00+00:00,29309.0,30982.0,29160.0,30390.0,3311.2039,29997.7778424941
2022-05-14 05:00:00+00:00,29563.0,30298.0,28574.0,29287.0,2293.9793,29564.3262127954
2022-05-15 05:00:00+00:00,30344.0,31396.0,29449.0,29572.0,2963.9687,30314.7305330181
2022-05-16 05:00:00+00:00,30352.0,30513.0,29070.0,30322.0,3207.1791,29892.4077595479
2022-05-17 05:00:00+00:00,29764.0,30747.0,29409.0,30346.0,3299.8518,30091.1293571123
2022-05-18 05:00:00+00:00,29060.0,30049.0,28613.0,29779.0,2110.7299,29250.5784246483
2022-05-19 05:00:00+00:00,30048.0,30729.0,28836.0,29076.0,2328.0718,29964.3577290443
2022-05-20 05:00:00+00:00,29223.0,30516.0,28674.0,30049.0,1792.4268,29367.8637226357
2022-05-21 05:00:00+00:00,29253.0,29625.0,29115.0,29237.0,899.1802,29319.4565384113
2022-05-22 05:00:00+00:00,30106.0,30452.0,29264.0,29264.0,780.7297,30069.9224121998
2022-05-23 05:00:00+00:00,29324.0,30647.0,28835.0,30097.0,2847.6715,29707.8472138728
2022-05-24 05:00:00+00:00,30075.0,30184.0,28634.0,29326.0,2420.4753,29571.0041701314
2022-05-25 05:00:00+00:00,29723.0,30110.0,29317.0,30075.0,2220.9409,29677.1995000858
2022-05-26 05:00:00+00:00,28872.0,29803.0,28001.0,29745.0,3213.6479,29135.0704755179
2022-05-27 05:00:00+00:00,28828.0,29373.0,28244.0,28891.0,3124.1692,28739.4031838288
2022-05-28 05:00:00+00:00,28940.0,29235.0,28749.0,28804.0,1662.129,28925.6964703702
2022-05-29 05:00:00+00:00,30309.0,30399.0,28902.0,28902.0,3390.2441,29433.140567076
2022-05-30 05:00:00+00:00,31649.0,32251.0,30251.0,30310.0,1853.6698,30877.7731499968
2022-05-31 05:00:00+00:00,31541.0,32389.0,31207.0,31660.0,3036.3595,31888.5571256961
2022-06-01 05:00:00+00:00,29773.0,31866.0,29316.0,31548.0,2564.1346,30252.3730083436
2022-06-02 05:00:00+00:00,30415.0,30677.0,29572.0,29781.0,2372.4007,30154.545885145
2022-06-03 05:00:00+00:00,29696.0,30532.0,29251.0,30393.0,2750.8434,29714.2992391715
2022-06-04 05:00:00+00:00,29709.0,29951.0,29454.0,29688.0,557.3907,29715.7264209826
2022-06-05 05:00:00+00:00,31200.0,31323.0,29511.0,29704.0,1998.7646,30224.8768186109
2022-06-06 05:00:00+00:00,29511.0,31747.0,29181.0,31209.0,3708.3527,31219.2323397934
2022-06-07 05:00:00+00:00,31120.0,31558.0,29326.0,29496.0,2349.0109,30419.0898490509
2022-06-08 05:00:00+00:00,30237.0,30858.0,29900.0,30209.0,1455.4515,30351.0357570142
2022-06-09 05:00:00+00:00,30080.0,30672.0,29499.0,30248.0,3703.3601,30142.1484360919
2022-06-10 05:00:00+00:00,29355.0,30201.0,28801.0,30066.0,2206.7411,29359.0720636417
2022-06-11 05:00:00+00:00,27410.0,29413.0,27255.0,29362.0,1402.1727,28342.0797626426
2022-06-12 05:00:00+00:00,25359.0,28299.0,24900.0,27400.0,2770.1009,26893.1689163019
2022-06-13 05:00:00+00:00,21942.0,25820.0,20814.0,25349.0,5742.4432,22986.9342488229
2022-06-14 05:00:00+00:00,21125.0,23300.0,20890.0,21949.0,5257.4102,22148.8629873127
2022-06-15 05:00:00+00:00,22097.0,22968.0,20076.0,21108.0,6149.7907,21293.3908312359
2022-06-16 05:00:00+00:00,20509.0,22175.0,20210.0,22065.0,6262.8408,20939.4335919412
2022-06-17 05:00:00+00:00,20462.0,21331.0,20280.0,20522.0,2610.2764,20647.7919875458
2022-06-18 05:00:00+00:00,18458.0,20507.0,17590.0,20460.0,4273.8227,18785.7772572316
2022-06-19 05:00:00+00:00,19850.0,20815.0,17938.0,18473.0,4403.0305,19705.3598790197
2022-06-20 05:00:00+00:00,20617.0,21045.0,19758.0,19823.0,2119.1313,20389.0512829479
2022-06-21 05:00:00+00:00,20409.0,21708.0,20240.0,20648.0,2162.3235,20967.7474751581
2022-06-22 05:00:00+00:00,20352.0,20867.0,19742.0,20420.0,2860.2173,20262.0059564006
2022-06-23 05:00:00+00:00,21036.0,21345.0,20159.0,20349.0,1797.7723,20761.4148173826
2022-06-24 05:00:00+00:00,21222.0,21540.0,20720.0,21019.0,1559.9132,21156.4371488106
2022-06-25 05:00:00+00:00,21413.0,21587.0,20900.0,21217.0,553.3386,21273.3376363044
2022-06-26 05:00:00+00:00,21224.0,21868.0,20920.0,21417.0,1206.5168,21275.5808789401
2022-06-27 05:00:00+00:00,20754.0,21539.0,20474.0,21231.0,1667.9927,20844.5109550539
2022-06-28 05:00:00+00:00,20288.0,21180.0,20131.0,20750.0,2711.438,20464.9887903762
2022-06-29 05:00:00+00:00,20022.0,20411.0,19827.0,20278.0,1842.0032,20069.1600127513
2022-06-30 05:00:00+00:00,19387.0,20886.0,18620.0,20033.0,4096.8235,19628.2162051892
2022-07-01 05:00:00+00:00,19176.0,19772.0,18953.0,19381.0,1643.6792,19372.9847123453
2022-07-02 05:00:00+00:00,19189.0,19421.0,18767.0,19173.0,758.3779,19173.1577091052
2022-07-03 05:00:00+00:00,19101.0,19626.0,18918.0,19242.0,706.1335,19233.4131393001
2022-07-04 05:00:00+00:00,20253.0,20451.0,19064.0,19102.0,2175.9741,19802.847592947
2022-07-05 05:00:00+00:00,20074.0,20722.0,19285.0,20253.0,2346.2799,19888.6401948889
2022-07-06 05:00:00+00:00,20397.0,20647.0,19854.0,20077.0,1625.4283,20271.5484064108
2022-07-07 05:00:00+00:00,21971.0,22488.0,20236.0,20398.0,2208.0115,21242.8247479689
2022-07-08 05:00:00+00:00,21540.0,22120.0,21175.0,21969.0,1411.6622,21663.1265918291
